SK_ID_CURR,split
298336,validation
298338,validation
298345,validation
298350,validation
298351,validation
298359,validation
298366,validation
298376,validation
298379,validation
298385,validation
298390,validation
298394,validation
298396,validation
298449,validation
298451,validation
298453,validation
298454,validation
298460,validation
298464,validation
298466,validation
298468,validation
298469,validation
298470,validation
298481,validation
298482,validation
298483,validation
298489,validation
298490,validation
298497,validation
298504,validation
298505,validation
298514,validation
298534,validation
298544,validation
298546,validation
298551,validation
298559,validation
298574,validation
298576,validation
298580,validation
298582,validation
298596,validation
298603,validation
298605,validation
298630,validation
298631,validation
298636,validation
298654,validation
298659,validation
298660,validation
298661,validation
298665,validation
298679,validation
298682,validation
298683,validation
298685,validation
298697,validation
298701,validation
298710,validation
298712,validation
298731,validation
298733,validation
298736,validation
298752,validation
298755,validation
298764,validation
298765,validation
298769,validation
298773,validation
298784,validation
298786,validation
298794,validation
298796,validation
298797,validation
298802,validation
298805,validation
298808,validation
298821,validation
298829,validation
298831,validation
298832,validation
298836,validation
298859,validation
298864,validation
298869,validation
298875,validation
298877,validation
298883,validation
298890,validation
298898,validation
298900,validation
298907,validation
298912,validation
298913,validation
298919,validation
298944,validation
298956,validation
298958,validation
298988,validation
298992,validation
298999,validation
299003,validation
299011,validation
299015,validation
299017,validation
299020,validation
299021,validation
299025,validation
299030,validation
299034,validation
299038,validation
299040,validation
299051,validation
299053,validation
299056,validation
299057,validation
299063,validation
299065,validation
299076,validation
299079,validation
299091,validation
299093,validation
299098,validation
299131,validation
299143,validation
299144,validation
299151,validation
299152,validation
299154,validation
299173,validation
299177,validation
299179,validation
299187,validation
299194,validation
299199,validation
299203,validation
299210,validation
299213,validation
299216,validation
299226,validation
299228,validation
299258,validation
299270,validation
299278,validation
299281,validation
299297,validation
299303,validation
299304,validation
299306,validation
299313,validation
299314,validation
299327,validation
299328,validation
299333,validation
299336,validation
299338,validation
299342,validation
299354,validation
299375,validation
299380,validation
299391,validation
299392,validation
299396,validation
299407,validation
299411,validation
299433,validation
299444,validation
299449,validation
299451,validation
